Entity,Code,Day,p_proj_all_ages
France,FRA,2022-10-23,9.31
France,FRA,2022-10-30,3.74
France,FRA,2022-11-06,0.29
France,FRA,2022-11-13,2.91
France,FRA,2022-11-20,8.7
France,FRA,2022-11-27,9.43
France,FRA,2022-12-04,10.47
France,FRA,2022-12-11,20.74
France,FRA,2022-12-18,25.94
France,FRA,2022-12-25,32
France,FRA,2023-01-01,25.84
France,FRA,2023-01-08,10.27
France,FRA,2023-01-15,-0.12
France,FRA,2023-01-22,-2.04
France,FRA,2023-01-29,-2.72
France,FRA,2023-02-05,-4.89
France,FRA,2023-02-12,-6.35
France,FRA,2023-02-19,-6.82
France,FRA,2023-02-26,-7.2
France,FRA,2023-03-05,-7.63
France,FRA,2023-03-12,-3.95
France,FRA,2023-03-19,-2.5
France,FRA,2023-03-26,-5.09
France,FRA,2023-04-02,-5.14
France,FRA,2023-04-09,-2.85
France,FRA,2023-04-16,-0.34
France,FRA,2023-04-23,2.43
France,FRA,2023-04-30,2.6
France,FRA,2023-05-07,0.61
France,FRA,2023-05-14,-2.47
France,FRA,2023-05-21,-0.8
France,FRA,2023-05-28,2.85
France,FRA,2023-06-04,3.38
France,FRA,2023-06-11,4.61
France,FRA,2023-06-18,2.07
France,FRA,2023-06-25,-2.14
France,FRA,2023-07-02,-7.46
France,FRA,2023-07-09,-6.56
France,FRA,2023-07-16,-1.53
France,FRA,2023-07-23,-5.48
France,FRA,2023-07-30,-4.49
France,FRA,2023-08-06,-5.46
France,FRA,2023-08-13,1.47
France,FRA,2023-08-20,4.63
France,FRA,2023-08-27,5.33
France,FRA,2023-09-03,0.92
France,FRA,2023-09-10,6.72
France,FRA,2023-09-17,-0.05
France,FRA,2023-09-24,-5.64
France,FRA,2023-10-01,-1.66
France,FRA,2023-10-08,-3.9
France,FRA,2023-10-15,-7.78
French Guiana,GUF,2020-01-05,-4.55
French Guiana,GUF,2020-01-12,-39.39
French Guiana,GUF,2020-01-19,-24.78
French Guiana,GUF,2020-01-26,-7.08
French Guiana,GUF,2020-02-02,-3.23
French Guiana,GUF,2020-02-09,-45.65
French Guiana,GUF,2020-02-16,-25
French Guiana,GUF,2020-02-23,-4.49
French Guiana,GUF,2020-03-01,-23.91
French Guiana,GUF,2020-03-08,-9.09
French Guiana,GUF,2020-03-15,41.98
French Guiana,GUF,2020-03-22,-38.78
French Guiana,GUF,2020-03-29,29.21
French Guiana,GUF,2020-04-05,-44.95
French Guiana,GUF,2020-04-12,-43.4
French Guiana,GUF,2020-04-19,-70.59
French Guiana,GUF,2020-04-26,-24.53
French Guiana,GUF,2020-05-03,-56.73
French Guiana,GUF,2020-05-10,-17.58
French Guiana,GUF,2020-05-17,-2.44
French Guiana,GUF,2020-05-24,-40.37
French Guiana,GUF,2020-05-31,-35
French Guiana,GUF,2020-06-07,8.7
French Guiana,GUF,2020-06-14,-2.3
French Guiana,GUF,2020-06-21,73.91
French Guiana,GUF,2020-06-28,26.26
French Guiana,GUF,2020-07-05,16.82
French Guiana,GUF,2020-07-12,25
French Guiana,GUF,2020-07-19,38.66
French Guiana,GUF,2020-07-26,8.91
French Guiana,GUF,2020-08-02,-1.79
French Guiana,GUF,2020-08-09,-5.94
French Guiana,GUF,2020-08-16,-32.04
French Guiana,GUF,2020-08-23,26.37
French Guiana,GUF,2020-08-30,25
French Guiana,GUF,2020-09-06,-8.05
French Guiana,GUF,2020-09-13,-51.46
French Guiana,GUF,2020-09-20,12.24
French Guiana,GUF,2020-09-27,-12.09
French Guiana,GUF,2020-10-04,1.06
French Guiana,GUF,2020-10-11,18.75
French Guiana,GUF,2020-10-18,35.29
French Guiana,GUF,2020-10-25,-10.89
French Guiana,GUF,2020-11-01,54.76
French Guiana,GUF,2020-11-08,-11.46
French Guiana,GUF,2020-11-15,-50.45
French Guiana,GUF,2020-11-22,31.25
French Guiana,GUF,2020-11-29,2.04
French Guiana,GUF,2020-12-06,14.13
French Guiana,GUF,2020-12-13,-27.27
French Guiana,GUF,2020-12-20,-21.57
French Guiana,GUF,2020-12-27,12.36
French Guiana,GUF,2021-01-03,-15.73
French Guiana,GUF,2021-01-10,-7.89
French Guiana,GUF,2021-01-17,21.36
French Guiana,GUF,2021-01-24,-23.08
French Guiana,GUF,2021-01-31,-5.98
French Guiana,GUF,2021-02-07,13.4
French Guiana,GUF,2021-02-14,4.17
French Guiana,GUF,2021-02-21,0.96
French Guiana,GUF,2021-02-28,18.28
French Guiana,GUF,2021-03-07,-6.25
French Guiana,GUF,2021-03-14,30.43
French Guiana,GUF,2021-03-21,70.59
French Guiana,GUF,2021-03-28,47.06
French Guiana,GUF,2021-04-04,39.78
French Guiana,GUF,2021-04-11,-11.5
French Guiana,GUF,2021-04-18,-36.36
French Guiana,GUF,2021-04-25,-26.83
French Guiana,GUF,2021-05-02,-40.91
French Guiana,GUF,2021-05-09,-7.41
French Guiana,GUF,2021-05-16,-5.26
French Guiana,GUF,2021-05-23,39.53
French Guiana,GUF,2021-05-30,6.19
French Guiana,GUF,2021-06-06,20.19
French Guiana,GUF,2021-06-13,56.25
French Guiana,GUF,2021-06-20,75.82
French Guiana,GUF,2021-06-27,82.29
French Guiana,GUF,2021-07-04,1.94
French Guiana,GUF,2021-07-11,57.66
French Guiana,GUF,2021-07-18,60
French Guiana,GUF,2021-07-25,26.02
French Guiana,GUF,2021-08-01,47.62
French Guiana,GUF,2021-08-08,59.48
French Guiana,GUF,2021-08-15,14.29
French Guiana,GUF,2021-08-22,58.88
French Guiana,GUF,2021-08-29,105.26
French Guiana,GUF,2021-09-05,60
French Guiana,GUF,2021-09-12,53.85
French Guiana,GUF,2021-09-19,77.57
French Guiana,GUF,2021-09-26,115.69
French Guiana,GUF,2021-10-03,110.53
French Guiana,GUF,2021-10-10,73.47
French Guiana,GUF,2021-10-17,66.67
French Guiana,GUF,2021-10-24,46.07
French Guiana,GUF,2021-10-31,71.43
French Guiana,GUF,2021-11-07,64.77
French Guiana,GUF,2021-11-14,30
French Guiana,GUF,2021-11-21,-17.39
French Guiana,GUF,2021-11-28,19.05
French Guiana,GUF,2021-12-05,-36.27
French Guiana,GUF,2021-12-12,14.58
French Guiana,GUF,2021-12-19,-21.05
French Guiana,GUF,2021-12-26,3.77
French Guiana,GUF,2022-01-02,23.66
French Guiana,GUF,2022-01-09,14.41
French Guiana,GUF,2022-01-16,26.17
French Guiana,GUF,2022-01-23,61.16
French Guiana,GUF,2022-01-30,48.76
French Guiana,GUF,2022-02-06,13.86
French Guiana,GUF,2022-02-13,5
French Guiana,GUF,2022-02-20,29.63
French Guiana,GUF,2022-02-27,8.25
French Guiana,GUF,2022-03-06,15
French Guiana,GUF,2022-03-13,4.17
French Guiana,GUF,2022-03-20,23.6
French Guiana,GUF,2022-03-27,-48.11
French Guiana,GUF,2022-04-03,-22.68
French Guiana,GUF,2022-04-10,-23.08
French Guiana,GUF,2022-04-17,31.58
French Guiana,GUF,2022-04-24,-17.32
French Guiana,GUF,2022-05-01,-16.67
French Guiana,GUF,2022-05-08,-1.79
French Guiana,GUF,2022-05-15,6.06
French Guiana,GUF,2022-05-22,11.11
French Guiana,GUF,2022-05-29,-18.8
French Guiana,GUF,2022-06-05,-16.67
French Guiana,GUF,2022-06-12,-10
French Guiana,GUF,2022-06-19,31.58
French Guiana,GUF,2022-06-26,0
French Guiana,GUF,2022-07-03,16.82
French Guiana,GUF,2022-07-10,13.04
French Guiana,GUF,2022-07-17,-32.69
French Guiana,GUF,2022-07-24,-17.32
French Guiana,GUF,2022-07-31,10.09
French Guiana,GUF,2022-08-07,-12.5
French Guiana,GUF,2022-08-14,28.44
French Guiana,GUF,2022-08-21,3.6
French Guiana,GUF,2022-08-28,6.06
French Guiana,GUF,2022-09-04,5.77
French Guiana,GUF,2022-09-11,-15.79
French Guiana,GUF,2022-09-18,-5.41
French Guiana,GUF,2022-09-25,8.49
French Guiana,GUF,2022-10-02,1.01
French Guiana,GUF,2022-10-09,-1.96
French Guiana,GUF,2022-10-16,42.05
French Guiana,GUF,2022-10-23,12.9
French Guiana,GUF,2022-10-30,-44.95
French Guiana,GUF,2022-11-06,-23.91
French Guiana,GUF,2022-11-13,-27.88
French Guiana,GUF,2022-11-20,-7.56
French Guiana,GUF,2022-11-27,42.05
French Guiana,GUF,2022-12-04,22.64
French Guiana,GUF,2022-12-11,-35
French Guiana,GUF,2022-12-18,-2.54
French Guiana,GUF,2022-12-25,13.64
French Guiana,GUF,2023-01-01,85.57
French Guiana,GUF,2023-01-08,-22.13
French Guiana,GUF,2023-01-15,3.6
French Guiana,GUF,2023-01-22,-4
French Guiana,GUF,2023-01-29,-12
French Guiana,GUF,2023-02-05,0
French Guiana,GUF,2023-02-12,39.42
French Guiana,GUF,2023-02-19,33.93
French Guiana,GUF,2023-02-26,53.47
French Guiana,GUF,2023-03-05,15.38
French Guiana,GUF,2023-03-12,-20
French Guiana,GUF,2023-03-19,2.15
French Guiana,GUF,2023-03-26,-27.27
French Guiana,GUF,2023-04-02,18.81
French Guiana,GUF,2023-04-09,-4.96
French Guiana,GUF,2023-04-16,-19.49
French Guiana,GUF,2023-04-23,-16.03
French Guiana,GUF,2023-04-30,-23.73
French Guiana,GUF,2023-05-07,-0.86
French Guiana,GUF,2023-05-14,-41.75
French Guiana,GUF,2023-05-21,22.34
French Guiana,GUF,2023-05-28,-13.22
French Guiana,GUF,2023-06-04,38.39
French Guiana,GUF,2023-06-11,25
French Guiana,GUF,2023-06-18,51.52
French Guiana,GUF,2023-06-25,15.38
French Guiana,GUF,2023-07-02,-45.95
French Guiana,GUF,2023-07-09,-7.56
French Guiana,GUF,2023-07-16,6.48
French Guiana,GUF,2023-07-23,-8.4
French Guiana,GUF,2023-07-30,28.32
French Guiana,GUF,2023-08-06,0.81
French Guiana,GUF,2023-08-13,-20.35
French Guiana,GUF,2023-08-20,-21.74
French Guiana,GUF,2023-08-27,16.5
French Guiana,GUF,2023-09-03,25
French Guiana,GUF,2023-09-10,21.21
French Guiana,GUF,2023-09-17,-13.04
French Guiana,GUF,2023-09-24,9.09
French Guiana,GUF,2023-10-01,60.19
French Guiana,GUF,2023-10-08,22.64
French Guiana,GUF,2023-10-15,25
French Guiana,GUF,2023-10-22,13.4
French Guiana,GUF,2023-10-29,-33.63
French Guiana,GUF,2023-11-05,-21.88
French Guiana,GUF,2023-11-12,-12.04
French Polynesia,PYF,2020-01-31,-15.65
French Polynesia,PYF,2020-02-29,3.45
French Polynesia,PYF,2020-03-31,5.81
French Polynesia,PYF,2020-04-30,-6.17
French Polynesia,PYF,2020-05-31,-9.16
French Polynesia,PYF,2020-06-30,0
French Polynesia,PYF,2020-07-31,-19.38
French Polynesia,PYF,2020-08-31,-20.66
French Polynesia,PYF,2020-09-30,7.59
French Polynesia,PYF,2020-10-31,3.98
French Polynesia,PYF,2020-11-30,28.02
French Polynesia,PYF,2020-12-31,26.95
French Polynesia,PYF,2021-01-31,6.09
French Polynesia,PYF,2021-02-28,5.87
French Polynesia,PYF,2021-03-31,-18.18
French Polynesia,PYF,2021-04-30,-19.06
French Polynesia,PYF,2021-05-31,-19.07
French Polynesia,PYF,2021-06-30,-7.87
French Polynesia,PYF,2021-07-31,-5.41
French Polynesia,PYF,2021-08-31,276.24
French Polynesia,PYF,2021-09-30,171.96
French Polynesia,PYF,2021-10-31,0.64
French Polynesia,PYF,2021-11-30,0.62
French Polynesia,PYF,2021-12-31,-9.97
Georgia,GEO,2020-01-31,0.97
Georgia,GEO,2020-02-29,6.72
Georgia,GEO,2020-03-31,-3.56
Georgia,GEO,2020-04-30,-6.21
Georgia,GEO,2020-05-31,1.1
Georgia,GEO,2020-06-30,1.4
Georgia,GEO,2020-07-31,8.96
Georgia,GEO,2020-08-31,-3.47
Georgia,GEO,2020-09-30,5.36
Georgia,GEO,2020-10-31,13.79
Georgia,GEO,2020-11-30,55.38
Georgia,GEO,2020-12-31,50.76
Georgia,GEO,2021-01-31,13.85
Georgia,GEO,2021-02-28,2.45
Georgia,GEO,2021-03-31,6.03
Georgia,GEO,2021-04-30,9.49
Georgia,GEO,2021-05-31,21.8
Georgia,GEO,2021-06-30,21.25
Georgia,GEO,2021-07-31,26.42
Georgia,GEO,2021-08-31,75.51
Georgia,GEO,2021-09-30,73.8
Georgia,GEO,2021-10-31,59.66
Georgia,GEO,2021-11-30,75.5
Georgia,GEO,2021-12-31,46.06
Georgia,GEO,2022-01-31,26.96
Georgia,GEO,2022-02-28,51.34
Georgia,GEO,2022-03-31,23.6
Georgia,GEO,2022-04-30,1.6
Georgia,GEO,2022-05-31,1.09
Georgia,GEO,2022-06-30,0.92
Georgia,GEO,2022-07-31,9.23
Georgia,GEO,2022-08-31,11.29
Georgia,GEO,2022-09-30,12.92
Georgia,GEO,2022-10-31,0.83
Georgia,GEO,2022-11-30,1.91
Georgia,GEO,2022-12-31,4.56
Georgia,GEO,2023-01-31,1
Georgia,GEO,2023-02-28,1.45
Georgia,GEO,2023-03-31,-7.56
Georgia,GEO,2023-04-30,-2.02
Georgia,GEO,2023-05-31,-2.3
Georgia,GEO,2023-06-30,-3.42
Germany,DEU,2020-01-05,-3.87
Germany,DEU,2020-01-12,-2.79
Germany,DEU,2020-01-19,-5.05
Germany,DEU,2020-01-26,-6.71
Germany,DEU,2020-02-02,-5.22
Germany,DEU,2020-02-09,-8.78
Germany,DEU,2020-02-16,-8.24
Germany,DEU,2020-02-23,-13.33
Germany,DEU,2020-03-01,-12.82
Germany,DEU,2020-03-08,-10.04
Germany,DEU,2020-03-15,-5.19
Germany,DEU,2020-03-22,-1.74
Germany,DEU,2020-03-29,1.42
Germany,DEU,2020-04-05,9.04
Germany,DEU,2020-04-12,11.65
Germany,DEU,2020-04-19,7.36
Germany,DEU,2020-04-26,3.75
Germany,DEU,2020-05-03,2.85
Germany,DEU,2020-05-10,-0.25
Germany,DEU,2020-05-17,-1.51
Germany,DEU,2020-05-24,1.25
Germany,DEU,2020-05-31,-1.9
Germany,DEU,2020-06-07,1.88
Germany,DEU,2020-06-14,0.94
Germany,DEU,2020-06-21,-2.28
Germany,DEU,2020-06-28,2.32
Germany,DEU,2020-07-05,-5.61
Germany,DEU,2020-07-12,-3.48
Germany,DEU,2020-07-19,-3.49
Germany,DEU,2020-07-26,-4.65
Germany,DEU,2020-08-02,0.35
Germany,DEU,2020-08-09,2.73
Germany,DEU,2020-08-16,17.1
Germany,DEU,2020-08-23,5.49
Germany,DEU,2020-08-30,-0.87
Germany,DEU,2020-09-06,2.44
Germany,DEU,2020-09-13,3.15
Germany,DEU,2020-09-20,5.26
Germany,DEU,2020-09-27,3.58
Germany,DEU,2020-10-04,3.54
Germany,DEU,2020-10-11,-1.04
Germany,DEU,2020-10-18,0.94
Germany,DEU,2020-10-25,5.6
Germany,DEU,2020-11-01,6.06
Germany,DEU,2020-11-08,5.91
Germany,DEU,2020-11-15,9.62
Germany,DEU,2020-11-22,11.08
Germany,DEU,2020-11-29,16.3
Germany,DEU,2020-12-06,20.65
Germany,DEU,2020-12-13,28.25
Germany,DEU,2020-12-20,29.54
Germany,DEU,2020-12-27,36.18
Germany,DEU,2021-01-03,36.11
Germany,DEU,2021-01-10,25.96
Germany,DEU,2021-01-17,22.02
Germany,DEU,2021-01-24,20.04
Germany,DEU,2021-01-31,11.58
Germany,DEU,2021-02-07,3.67
Germany,DEU,2021-02-14,-0.3
Germany,DEU,2021-02-21,-4.91
Germany,DEU,2021-02-28,-13.76
Germany,DEU,2021-03-07,-18.03
Germany,DEU,2021-03-14,-15.44
Germany,DEU,2021-03-21,-12.82
Germany,DEU,2021-03-28,-8.78
Germany,DEU,2021-04-04,-5.23
Germany,DEU,2021-04-11,-1.13
Germany,DEU,2021-04-18,3.22
Germany,DEU,2021-04-25,6.65
Germany,DEU,2021-05-02,8.48
Germany,DEU,2021-05-09,10.06
Germany,DEU,2021-05-16,4.17
Germany,DEU,2021-05-23,2.36
Germany,DEU,2021-05-30,0.6
Germany,DEU,2021-06-06,5.52
Germany,DEU,2021-06-13,2.1
Germany,DEU,2021-06-20,15.01
Germany,DEU,2021-06-27,1.58
Germany,DEU,2021-07-04,-0.16
Germany,DEU,2021-07-11,-3.3
Germany,DEU,2021-07-18,4.74
Germany,DEU,2021-07-25,1.96
Germany,DEU,2021-08-01,-3.58
Germany,DEU,2021-08-08,-2.8
Germany,DEU,2021-08-15,2.41
Germany,DEU,2021-08-22,3.07
Germany,DEU,2021-08-29,2.18
Germany,DEU,2021-09-05,2.36
Germany,DEU,2021-09-12,14.22
Germany,DEU,2021-09-19,7.67
Germany,DEU,2021-09-26,7.97
Germany,DEU,2021-10-03,6.75
Germany,DEU,2021-10-10,6.17
Germany,DEU,2021-10-17,6.31
Germany,DEU,2021-10-24,11.47
Germany,DEU,2021-10-31,14.91
Germany,DEU,2021-11-07,15.65
Germany,DEU,2021-11-14,16.5
Germany,DEU,2021-11-21,23.21
Germany,DEU,2021-11-28,27.11
Germany,DEU,2021-12-05,31.03
Germany,DEU,2021-12-12,27.33
Germany,DEU,2021-12-19,22.03
Germany,DEU,2021-12-26,16.92
Germany,DEU,2022-01-02,17.3
Germany,DEU,2022-01-09,4.76
Germany,DEU,2022-01-16,-1.59
Germany,DEU,2022-01-23,-1.95
Germany,DEU,2022-01-30,-1.15
Germany,DEU,2022-02-06,-2.1
Germany,DEU,2022-02-13,-3.09
Germany,DEU,2022-02-20,-2.42
Germany,DEU,2022-02-27,-8
Germany,DEU,2022-03-06,-8.13
Germany,DEU,2022-03-13,-4.02
Germany,DEU,2022-03-20,0.67
Germany,DEU,2022-03-27,4.35
Germany,DEU,2022-04-03,6.1
Germany,DEU,2022-04-10,8.98
Germany,DEU,2022-04-17,8.65
Germany,DEU,2022-04-24,7.46
Germany,DEU,2022-05-01,6.58
Germany,DEU,2022-05-08,8.6
Germany,DEU,2022-05-15,7.18
Germany,DEU,2022-05-22,5.84
Germany,DEU,2022-05-29,0.02
Germany,DEU,2022-06-05,4.17
Germany,DEU,2022-06-12,4.28
Germany,DEU,2022-06-19,10.59
Germany,DEU,2022-06-26,11.7
Germany,DEU,2022-07-03,8.04
Germany,DEU,2022-07-10,2.49
Germany,DEU,2022-07-17,11.86
Germany,DEU,2022-07-24,20.52
Germany,DEU,2022-07-31,12.83
Germany,DEU,2022-08-07,13.15
Germany,DEU,2022-08-14,14.73
Germany,DEU,2022-08-21,16.43
Germany,DEU,2022-08-28,12.22
Germany,DEU,2022-09-04,7.1
Germany,DEU,2022-09-11,12.65
Germany,DEU,2022-09-18,8.08
Germany,DEU,2022-09-25,12.76
Germany,DEU,2022-10-02,19.16
Germany,DEU,2022-10-09,19.3
Germany,DEU,2022-10-16,21.3
Germany,DEU,2022-10-23,22.11
Germany,DEU,2022-10-30,19.95
Germany,DEU,2022-11-06,11.97
Germany,DEU,2022-11-13,10.77
Germany,DEU,2022-11-20,13.95
Germany,DEU,2022-11-27,16.27
Germany,DEU,2022-12-04,19.77
Germany,DEU,2022-12-11,26.88
Germany,DEU,2022-12-18,36.76
Germany,DEU,2022-12-25,48.12
Germany,DEU,2023-01-01,43.26
Germany,DEU,2023-01-08,26.46
Germany,DEU,2023-01-15,11.26
Germany,DEU,2023-01-22,4.04
Germany,DEU,2023-01-29,0.05
Germany,DEU,2023-02-05,-1.02
Germany,DEU,2023-02-12,-3.84
Germany,DEU,2023-02-19,-4
Germany,DEU,2023-02-26,-6.35
Germany,DEU,2023-03-05,-7.74
Germany,DEU,2023-03-12,-1.62
Germany,DEU,2023-03-19,2.01
Germany,DEU,2023-03-26,4.1
Germany,DEU,2023-04-02,4.43
Germany,DEU,2023-04-09,2.81
Germany,DEU,2023-04-16,6.93
Germany,DEU,2023-04-23,7.93
Germany,DEU,2023-04-30,5.3
Germany,DEU,2023-05-07,6.49
Germany,DEU,2023-05-14,4.03
Germany,DEU,2023-05-21,3.69
Germany,DEU,2023-05-28,5.54
Germany,DEU,2023-06-04,2.41
Germany,DEU,2023-06-11,5.65
Germany,DEU,2023-06-18,5.38
Germany,DEU,2023-06-25,4.76
Germany,DEU,2023-07-02,-2.05
Germany,DEU,2023-07-09,-4.33
Germany,DEU,2023-07-16,3
Germany,DEU,2023-07-23,-4.81
Germany,DEU,2023-07-30,-7.05
Germany,DEU,2023-08-06,-5.8
Germany,DEU,2023-08-13,-0.57
Germany,DEU,2023-08-20,5.89
Germany,DEU,2023-08-27,5.26
Germany,DEU,2023-09-03,-3.96
Germany,DEU,2023-09-10,6.58
Germany,DEU,2023-09-17,3.74
Germany,DEU,2023-09-24,0.39
Germany,DEU,2023-10-01,1.18
Germany,DEU,2023-10-08,3.02
Germany,DEU,2023-10-15,3.92
Germany,DEU,2023-10-22,9.63
Germany,DEU,2023-10-29,9.1
Gibraltar,GIB,2020-01-31,0.59
Gibraltar,GIB,2020-02-29,-6.9
Gibraltar,GIB,2020-03-31,-4.76
Gibraltar,GIB,2020-04-30,-9.48
Gibraltar,GIB,2020-05-31,-49.15
Gibraltar,GIB,2020-06-30,-29.82
Gibraltar,GIB,2020-07-31,13.86
Gibraltar,GIB,2020-08-31,-8.33
Gibraltar,GIB,2020-09-30,-8.73
Gibraltar,GIB,2020-10-31,0.81
Gibraltar,GIB,2020-11-30,18.18
Gibraltar,GIB,2020-12-31,-45.16
Gibraltar,GIB,2021-01-31,157.23
Greece,GRC,2020-01-05,-3.32
Greece,GRC,2020-01-12,-4.02
Greece,GRC,2020-01-19,-2.44
Greece,GRC,2020-01-26,-4.27
Greece,GRC,2020-02-02,5.3
Greece,GRC,2020-02-09,4.37
Greece,GRC,2020-02-16,7.29
Greece,GRC,2020-02-23,-3.91
Greece,GRC,2020-03-01,-2.03
Greece,GRC,2020-03-08,4.89
Greece,GRC,2020-03-15,4.66
Greece,GRC,2020-03-22,5.44
Greece,GRC,2020-03-29,2.86
Greece,GRC,2020-04-05,1.8
Greece,GRC,2020-04-12,-1.01
Greece,GRC,2020-04-19,-3.1
Greece,GRC,2020-04-26,-4.09
Greece,GRC,2020-05-03,-1.03
Greece,GRC,2020-05-10,-5.63
Greece,GRC,2020-05-17,14.26
Greece,GRC,2020-05-24,9.68
Greece,GRC,2020-05-31,-11.79
Greece,GRC,2020-06-07,-5.09
Greece,GRC,2020-06-14,-3.22
Greece,GRC,2020-06-21,-2.37
Greece,GRC,2020-06-28,-6.89
Greece,GRC,2020-07-05,14.86
Greece,GRC,2020-07-12,-0.38
Greece,GRC,2020-07-19,-2.94
Greece,GRC,2020-07-26,-4.19
Greece,GRC,2020-08-02,13.1
Greece,GRC,2020-08-09,3.14
Greece,GRC,2020-08-16,2.34
Greece,GRC,2020-08-23,7.54
Greece,GRC,2020-08-30,4.94
Greece,GRC,2020-09-06,6.41
Greece,GRC,2020-09-13,7.99
Greece,GRC,2020-09-20,10.17
Greece,GRC,2020-09-27,5.72
Greece,GRC,2020-10-04,4.8
Greece,GRC,2020-10-11,1.35
Greece,GRC,2020-10-18,-2.42
Greece,GRC,2020-10-25,0.11
Greece,GRC,2020-11-01,5.66
Greece,GRC,2020-11-08,7.99
Greece,GRC,2020-11-15,18.49
Greece,GRC,2020-11-22,32
Greece,GRC,2020-11-29,38
Greece,GRC,2020-12-06,37.73
Greece,GRC,2020-12-13,25.48
Greece,GRC,2020-12-20,15.48
Greece,GRC,2020-12-27,4.71
Greece,GRC,2021-01-03,1.64
Greece,GRC,2021-01-10,-7.39
Greece,GRC,2021-01-17,-18.13
Greece,GRC,2021-01-24,-10.22
Greece,GRC,2021-01-31,-9.91
Greece,GRC,2021-02-07,-12.76
Greece,GRC,2021-02-14,-10.37
Greece,GRC,2021-02-21,-2.91
Greece,GRC,2021-02-28,3.07
Greece,GRC,2021-03-07,4.22
Greece,GRC,2021-03-14,4.65
Greece,GRC,2021-03-21,11.59
Greece,GRC,2021-03-28,13.24
Greece,GRC,2021-04-04,22.63
Greece,GRC,2021-04-11,19.32
Greece,GRC,2021-04-18,23.58
Greece,GRC,2021-04-25,12.9
Greece,GRC,2021-05-02,21.06
Greece,GRC,2021-05-09,25.03
Greece,GRC,2021-05-16,7.36
Greece,GRC,2021-05-23,14.65
Greece,GRC,2021-05-30,20.66
Greece,GRC,2021-06-06,3.32
Greece,GRC,2021-06-13,7.23
Greece,GRC,2021-06-20,0.49
Greece,GRC,2021-06-27,21.95
Greece,GRC,2021-07-04,33.67
Greece,GRC,2021-07-11,15.38
Greece,GRC,2021-07-18,15.92
Greece,GRC,2021-07-25,10.42
Greece,GRC,2021-08-01,20.15
Greece,GRC,2021-08-08,61.1
Greece,GRC,2021-08-15,19.59
Greece,GRC,2021-08-22,14.63
Greece,GRC,2021-08-29,25.64
Greece,GRC,2021-09-05,16.26
Greece,GRC,2021-09-12,14.92
Greece,GRC,2021-09-19,28.11
Greece,GRC,2021-09-26,17.13
Greece,GRC,2021-10-03,18.69
Greece,GRC,2021-10-10,14.75
Greece,GRC,2021-10-17,13.05
Greece,GRC,2021-10-24,13.48
Greece,GRC,2021-10-31,21.53
Greece,GRC,2021-11-07,30.11
Greece,GRC,2021-11-14,19.95
Greece,GRC,2021-11-21,26.24
Greece,GRC,2021-11-28,32.05
Greece,GRC,2021-12-05,31.94
Greece,GRC,2021-12-12,36.95
Greece,GRC,2021-12-19,31.69
Greece,GRC,2021-12-26,28.63
Greece,GRC,2022-01-02,24.4
Greece,GRC,2022-01-09,13.84
Greece,GRC,2022-01-16,10.1
Greece,GRC,2022-01-23,10.04
Greece,GRC,2022-01-30,25.42
Greece,GRC,2022-02-06,23.72
Greece,GRC,2022-02-13,17.17
Greece,GRC,2022-02-20,16.58
Greece,GRC,2022-02-27,7.3
Greece,GRC,2022-03-06,8.18
Greece,GRC,2022-03-13,11.3
Greece,GRC,2022-03-20,21.04
Greece,GRC,2022-03-27,23.93
Greece,GRC,2022-04-03,26.15
Greece,GRC,2022-04-10,17.38
Greece,GRC,2022-04-17,15.85
Greece,GRC,2022-04-24,10.4
Greece,GRC,2022-05-01,13.35
Greece,GRC,2022-05-08,-1.32
Greece,GRC,2022-05-15,8.52
Greece,GRC,2022-05-22,9.02
Greece,GRC,2022-05-29,12.2
Greece,GRC,2022-06-05,14.79
Greece,GRC,2022-06-12,5.3
Greece,GRC,2022-06-19,-1.93
Greece,GRC,2022-06-26,1.29
Greece,GRC,2022-07-03,6.24
Greece,GRC,2022-07-10,16.06
Greece,GRC,2022-07-17,9.83
Greece,GRC,2022-07-24,18.64
Greece,GRC,2022-07-31,35.89
Greece,GRC,2022-08-07,26.78
Greece,GRC,2022-08-14,11.12
Greece,GRC,2022-08-21,11.74
Greece,GRC,2022-08-28,6.78
Greece,GRC,2022-09-04,7.77
Greece,GRC,2022-09-11,1.65
Greece,GRC,2022-09-18,5.51
Greece,GRC,2022-09-25,-0.15
Greece,GRC,2022-10-02,15.34
Greece,GRC,2022-10-09,1.56
Greece,GRC,2022-10-16,1.5
Greece,GRC,2022-10-23,2.09
Greece,GRC,2022-10-30,8.11
Greece,GRC,2022-11-06,6.12
Greece,GRC,2022-11-13,0.77
Greece,GRC,2022-11-20,8.77
Greece,GRC,2022-11-27,2.36
Greece,GRC,2022-12-04,13.44
Greece,GRC,2022-12-11,10.42
Greece,GRC,2022-12-18,2.76
Greece,GRC,2022-12-25,4.6
Greece,GRC,2023-01-01,13.67
Greece,GRC,2023-01-08,4.19
Greece,GRC,2023-01-15,-0.2
Greece,GRC,2023-01-22,-1.1
Greece,GRC,2023-01-29,-3.49
Greece,GRC,2023-02-05,-3.24
Greece,GRC,2023-02-12,2.62
Greece,GRC,2023-02-19,8.87
Greece,GRC,2023-02-26,4.39
Greece,GRC,2023-03-05,1.7
Greece,GRC,2023-03-12,-1.95
Greece,GRC,2023-03-19,-6.73
Greece,GRC,2023-03-26,-1.93
